symbol,name,reportDate,fiscalDateEnding,estimate,currency
RMD,Resmed Inc,10/25/2023,9/30/2023,1.66,USD
RMED,RMED,11/13/2023,9/30/2023,,USD
RMIAF,RMIAF,11/27/2023,9/30/2023,,CAD
RMNI,Rimini Street Inc,10/31/2023,9/30/2023,0.1,USD
RMR,RMR Group Inc (The) - Class A,11/13/2023,9/30/2023,0.45,USD
RMSL,RMSL,11/13/2023,9/30/2023,,USD
RMTD,RMTD,11/10/2023,9/30/2023,0,USD
RMTI,Rockwell Medical Inc,11/13/2023,9/30/2023,-0.12,USD
RMTO,RMTO,11/14/2023,9/30/2023,0,USD
RNA,Avidity Biosciences Inc,11/6/2023,9/30/2023,-0.77,USD
RNECY,RNECY,10/26/2023,9/30/2023,0.211,JPY
RNG,RingCentral Inc - Class A,11/7/2023,9/30/2023,0.75,USD
RNGR,Ranger Energy Services Inc - Class A,10/26/2023,9/30/2023,0.52,USD
RNLX,Renalytix Plc,10/31/2023,9/30/2023,-0.1179,USD
RNR,RenaissanceRe Holdings Ltd,10/30/2023,9/30/2023,3.09,USD
RNST,Renasant Corp,10/23/2023,9/30/2023,0.69,USD
RNVA,RNVA,11/13/2023,9/30/2023,0,USD
RNW,ReNew Energy Global plc - Class A,11/13/2023,9/30/2023,0.02,INR
RNWEY,RNWEY,11/15/2023,9/30/2023,-0.05,USD
RNXT,RenovoRx Inc,11/13/2023,9/30/2023,-0.3,USD
ROAD,Construction Partners Inc - Class A,11/20/2023,9/30/2023,0.49,USD
ROCC,ROCC,10/31/2023,9/30/2023,2.02,USD
ROCK,Gibraltar Industries Inc,11/1/2023,9/30/2023,1.19,USD
ROG,Rogers Corp,11/6/2023,9/30/2023,1.13,USD
ROIC,Retail Opportunity Investments Corp,10/24/2023,9/30/2023,0.07,USD
ROIUF,ROIUF,11/16/2023,9/30/2023,,CAD
ROIV,Roivant Sciences Ltd,11/13/2023,9/30/2023,-0.29,USD
ROK,Rockwell Automation Inc,10/31/2023,9/30/2023,3.47,USD
ROKU,Roku Inc - Class A,10/31/2023,9/30/2023,-1.73,USD
ROL,Rollins Inc,10/24/2023,9/30/2023,0.25,USD
ROMJF,ROMJF,11/13/2023,9/30/2023,,CAD
ROOT,Root Inc - Class A,11/7/2023,9/30/2023,-2.78,USD
ROP,Roper Technologies Inc,10/24/2023,9/30/2023,4.2,USD
ROSGQ,ROSGQ,9/26/2023,6/30/2023,0,USD
ROST,Ross Stores Inc,11/15/2023,10/31/2023,1.21,USD
ROVR,Rover Group Inc - Class A,11/6/2023,9/30/2023,0.03,USD
ROWKF,ROWKF,11/22/2023,9/30/2023,,CAD
ROYL,ROYL,11/14/2023,9/30/2023,0,USD
ROYTL,ROYTL,11/7/2023,9/30/2023,0,USD
RPAY,Repay Holdings Corporation - Class A,11/7/2023,9/30/2023,0.21,USD
RPD,Rapid7 Inc,10/31/2023,9/30/2023,0.42,USD
RPHM,Reneo Pharmaceuticals Inc,11/6/2023,9/30/2023,-0.57,USD
RPID,Rapid Micro Biosystems Inc - Class A,11/9/2023,10/31/2023,-0.32,USD
RPM,RPM International Inc,10/4/2023,8/31/2023,1.55,USD
RPMT,RPMT,11/29/2023,9/30/2023,0,USD
RPRX,Royalty Pharma plc - Class A,11/6/2023,9/30/2023,0.76,USD
RPT,RPT Realty,10/31/2023,9/30/2023,-0.02,USD
RPTX,Repare Therapeutics Inc,11/7/2023,9/30/2023,-0.86,USD
RQHTF,RQHTF,10/30/2023,9/30/2023,,CAD
RRBI,Red River Bancshares Inc,10/26/2023,9/30/2023,1.13,USD
RRC,Range Resources Corp,10/23/2023,9/30/2023,0.34,USD
RRGB,Red Robin Gourmet Burgers Inc,10/31/2023,9/30/2023,-0.75,USD
RROTF,RROTF,12/4/2023,10/31/2023,,CAD
RROYF,RROYF,11/30/2023,9/30/2023,,USD
RRR,Red Rock Resorts Inc - Class A,10/25/2023,9/30/2023,0.51,USD
RRTS,RRTS,11/8/2023,9/30/2023,0,USD
RRX,Regal Rexnord Corp,10/30/2023,9/30/2023,2.63,USD
RS,Reliance Steel & Aluminum Company,10/26/2023,9/30/2023,5.04,USD
RSAU,RSAU,11/16/2023,9/30/2023,0,USD
RSCF,RSCF,11/7/2023,9/30/2023,,USD
RSCZF,RSCZF,11/18/2023,9/30/2023,,CAD
RSG,Republic Services Inc,10/25/2023,9/30/2023,1.42,USD
RSGUF,RSGUF,11/29/2023,9/30/2023,,USD
RSI,Rush Street Interactive Inc - Class A,10/31/2023,9/30/2023,-0.06,USD
RSKD,Riskified Ltd - Class A,11/7/2023,9/30/2023,-0.06,USD
RSKIA,RSKIA,12/13/2023,10/31/2023,,USD
RSLS,ReShape Lifesciences Inc,11/13/2023,9/30/2023,-1.2,USD
RSMDF,RSMDF,10/26/2023,9/30/2023,0.1645,USD
RSPI,RSPI,11/13/2023,9/30/2023,0,USD
RSRBF,RSRBF,11/27/2023,9/30/2023,,CAD
RSSS,Research Solutions Inc,11/8/2023,9/30/2023,-0.03,USD
RSTN,RSTN,11/7/2023,9/30/2023,,USD
RSVR,Reservoir Media Inc,11/6/2023,9/30/2023,0.02,USD
RTC,Baijiayun Group Ltd - Class A,9/27/2023,6/30/2023,,CNY
RTL,Necessity Retail REIT Inc (The) - Class A,10/31/2023,9/30/2023,,USD
RTMAF,RTMAF,12/14/2023,10/31/2023,,CAD
RTNB,RTNB,11/29/2023,9/30/2023,0,USD
RTO,Rentokil Initial,10/19/2023,9/30/2023,0,USD
RTX,RTX Corp,10/23/2023,9/30/2023,1.13,USD
RUBLF,RUBLF,11/8/2023,9/30/2023,,CAD
RUBY,RUBY,11/7/2023,9/30/2023,-0.26,USD
RUM,Rumble Inc - Class A,11/13/2023,9/30/2023,-0.08,USD
RUN,Sunrun Inc,10/31/2023,9/30/2023,-0.09,USD
RUPRF,RUPRF,10/26/2023,8/31/2023,,CAD
RUSHA,Rush Enterprises Inc - Class A,10/23/2023,9/30/2023,0.9,USD
RUSHB,Rush Enterprises Inc - Class B,10/18/2023,9/30/2023,0.8833,USD
RUSMF,RUSMF,11/8/2023,9/30/2023,0.8,CAD
RUTH,RUTH,11/2/2023,9/30/2023,0.12,USD
RVIC,RVIC,10/26/2023,9/30/2023,,USD
RVIV,RVIV,10/10/2023,8/31/2023,,USD
RVLCF,RVLCF,11/29/2023,9/30/2023,,CAD
RVLP,RVL Pharmaceuticals plc,11/8/2023,9/30/2023,-0.09,USD
RVLV,Revolve Group Inc - Class A,10/31/2023,9/30/2023,0.1,USD
RVMD,Revolution Medicines Inc,11/6/2023,9/30/2023,-1.01,USD
RVNC,Revance Therapeutics Inc,11/6/2023,9/30/2023,-0.89,USD
RVP,Retractable Technologies Inc,11/13/2023,9/30/2023,,USD
RVPH,Reviva Pharmaceuticals Holdings Inc,11/13/2023,9/30/2023,-0.37,USD
RVRF,RVRF,11/5/2023,9/30/2023,,USD
RVSB,Riverview Bancorp Inc,10/25/2023,9/30/2023,0.12,USD
RVSN,Rail Vision Ltd,12/5/2023,9/30/2023,-0.16,USD
RVTY,Revvity Inc,11/6/2023,9/30/2023,1.2,USD
RVVTF,RVVTF,10/26/2023,9/30/2023,,CAD
RVYL,Ryvyl Inc Com New,11/20/2023,9/30/2023,-0.4,USD
RWAY,Runway Growth Finance Corp,11/1/2023,9/30/2023,0.47,USD
RWBYF,RWBYF,11/27/2023,9/30/2023,,CAD
RWCRF,RWCRF,11/9/2023,9/30/2023,,USD
RWEOY,RWEOY,11/14/2023,9/30/2023,0.6444,EUR
RWLK,Rewalk Robotics Ltd,11/6/2023,9/30/2023,-0.11,USD
RWT,Redwood Trust Inc,10/25/2023,9/30/2023,0.16,USD
RXDX,RXDX,11/9/2023,9/30/2023,-0.985,USD
RXMD,RXMD,11/13/2023,9/30/2023,,USD
RXMDD,RXMDD,11/13/2023,9/30/2023,,USD
RXO,RXO Inc,11/29/2023,9/30/2023,0.02,USD
RXRX,Recursion Pharmaceuticals Inc - Class A,11/6/2023,9/30/2023,-0.38,USD
RXST,RxSight Inc,11/6/2023,9/30/2023,-0.43,USD
RXT,Rackspace Technology Inc,11/7/2023,9/30/2023,-0.05,USD
RY,Royal Bank Of Canada,11/30/2023,10/31/2023,1.95,CAD
RYAAY,Ryanair Holdings Plc,11/6/2023,9/30/2023,7.85,EUR
RYAM,Rayonier Advanced Materials Inc,10/30/2023,9/30/2023,-0.18,USD
RYAN,Ryan Specialty Holdings Inc Class A,11/8/2023,9/30/2023,0.31,USD
RYCEY,RYCEY,11/29/2023,9/30/2023,0,GBP
RYDAF,RYDAF,11/2/2023,9/30/2023,0.8304,USD
RYI,Ryerson Holding Corp,10/31/2023,9/30/2023,0.37,USD
RYKKY,RYKKY,10/13/2023,8/31/2023,0.159,JPY
RYN,Rayonier Inc,10/31/2023,9/30/2023,0.12,USD
RYSVF,RYSVF,10/30/2023,9/30/2023,,USD
RYTM,Rhythm Pharmaceuticals Inc,11/6/2023,9/30/2023,-0.75,USD
RZLT,Rezolute Inc,11/7/2023,9/30/2023,-0.31,USD
RZREF,RZREF,11/22/2023,9/30/2023,,CAD
S,SentinelOne Inc - Class A,12/5/2023,10/31/2023,-0.08,USD
SA,Seabridge Gold Inc,11/13/2023,9/30/2023,-0.03,USD
SABK,SABK,10/17/2023,9/30/2023,0.32,USD
SABR,Sabre Corp,10/31/2023,9/30/2023,-0.06,USD
SABS,SAB Biotherapeutics Inc,11/13/2023,9/30/2023,-0.1,USD
SACH,Sachem Capital Corp,11/7/2023,9/30/2023,0.11,USD
SAENF,SAENF,11/20/2023,9/30/2023,,CAD
SAFE,Safehold Inc,11/1/2023,9/30/2023,0.34,USD
SAFRY,SAFRY,10/27/2023,9/30/2023,0,EUR
SAFT,Safety Insurance Group Inc,10/31/2023,9/30/2023,1,USD
SAGE,Sage Therapeutics Inc,11/6/2023,9/30/2023,-2.69,USD
SAH,Sonic Automotive Inc - Class A,10/25/2023,9/30/2023,1.8,USD
SAHRF,SAHRF,11/27/2023,9/30/2023,,CAD
SAIA,Saia Inc,10/30/2023,9/30/2023,3.5,USD
SAIC,Science Applications International Corp,12/4/2023,10/31/2023,1.69,USD
SAL,Salisbury Bancorp Inc,10/17/2023,9/30/2023,0.8,USD
SALM,Salem Media Group Inc - Class A,11/1/2023,9/30/2023,-0.04,USD
SAM,Boston Beer Co. Inc - Class A,10/26/2023,9/30/2023,4.09,USD
SAMG,Silvercrest Asset Management Group Inc - Class A,11/1/2023,9/30/2023,0.37,USD
SAN,Banco Santander S.A.,10/25/2023,9/30/2023,0.1967,EUR
SANA,Sana Biotechnology Inc,10/31/2023,9/30/2023,-0.44,USD
SAND,Sandstorm Gold Ltd,11/6/2023,9/30/2023,0.02,USD
SANG,SANGSTAT MEDICAL CORP,9/27/2023,6/30/2023,-0.03,USD
SANG,SANGSTAT MEDICAL CORP,11/8/2023,9/30/2023,-0.6246,USD
SANM,Sanmina Corp,11/6/2023,9/30/2023,1.53,USD
SANW,S&W Seed Company,9/27/2023,6/30/2023,-0.09,USD
SANW,S&W Seed Company,11/13/2023,9/30/2023,-0.12,USD
SAP,Sap SE,10/19/2023,9/30/2023,1.51,EUR
SAPIF,SAPIF,11/9/2023,9/30/2023,0.31,CAD
SAPX,SAPX,11/29/2023,9/30/2023,0,USD
SAR,Saratoga Investment Corp,10/2/2023,8/31/2023,1.08,USD
SASI,Sigma Additive Solutions Inc,11/13/2023,9/30/2023,-0.09,USD
SASR,Sandy Spring Bancorp,10/18/2023,9/30/2023,0.56,USD
SATS,EchoStar Corp - Class A,10/31/2023,9/30/2023,0.14,USD
SAUHY,SAUHY,10/31/2023,9/30/2023,0,CHF
SAVA,Cassava Sciences Inc,11/6/2023,9/30/2023,-0.77,USD
SAVE,Spirit Airlines Inc,10/24/2023,9/30/2023,-1.27,USD
SAWLF,SAWLF,11/13/2023,9/30/2023,,CAD
SAXPY,SAXPY,11/8/2023,9/30/2023,0.3456,EUR
SB,Safe Bulkers Inc,11/7/2023,9/30/2023,0.1,USD
SBAC,SBA Communications Corp - Class A,10/30/2023,9/30/2023,1.21,USD
SBCF,Seacoast Banking Corp Of Florida,10/25/2023,9/30/2023,0.39,USD
SBET,SharpLink Gaming Ltd,11/30/2023,9/30/2023,0,USD
SBEV,Splash Beverage Group Inc,11/13/2023,9/30/2023,-0.11,USD
SBFFF,SBFFF,11/9/2023,9/30/2023,0,USD
SBFFY,SBFFY,11/9/2023,9/30/2023,0,USD
SBFG,SB Financial Group Inc,10/30/2023,9/30/2023,0.41,USD
SBFM,Sunshine Biopharma Inc,11/6/2023,9/30/2023,-0.06,USD
SBGI,Sinclair Inc - Class A,10/31/2023,9/30/2023,,USD
SBGSY,SBGSY,10/26/2023,9/30/2023,0,EUR
SBH,Sally Beauty Holdings Inc,11/8/2023,9/30/2023,0.46,USD
SBIG,SpringBig Holdings Inc,11/13/2023,9/30/2023,-0.0267,USD
SBLK,Star Bulk Carriers Corp,11/14/2023,9/30/2023,0.39,USD
SBNY,SBNY,10/16/2023,9/30/2023,3.89,USD
SBOW,SilverBow Resources Inc,10/31/2023,9/30/2023,2.02,USD
SBR,Sabine Royalty Trust,11/9/2023,9/30/2023,,USD
SBRA,Sabra Healthcare REIT Inc,11/6/2023,9/30/2023,0.13,USD
SBS,Companhia de Saneamento Basico do Estado de Sao Paulo.,11/9/2023,9/30/2023,0.3004,USD
SBSAA,SBSAA,11/27/2023,9/30/2023,,USD
SBSI,Southside Bancshares Inc,10/23/2023,9/30/2023,0.76,USD
SBSW,Sibanye Stillwater Ltd,11/2/2023,9/30/2023,0,ZAR
SBT,Sterling Bancorp Inc,10/30/2023,9/30/2023,0.04,USD
SBUX,Starbucks Corp,11/2/2023,9/30/2023,0.91,USD
SBWFF,SBWFF,12/13/2023,10/31/2023,,CAD
SCBFF,SCBFF,10/26/2023,9/30/2023,0.3337,USD
SCCAF,SCCAF,11/2/2023,9/30/2023,,CAD
SCCO,Southern Copper Corporation,10/25/2023,9/30/2023,0.83,USD
SCEYF,SCEYF,11/6/2023,9/30/2023,,CAD
SCGLY,SCGLY,11/3/2023,9/30/2023,0.2448,EUR
SCHL,Scholastic Corp,12/13/2023,11/30/2023,2.44,USD
SCHN,SCHN,10/23/2023,9/30/2023,0.35,USD
SCHN,SCHN,10/23/2023,8/31/2023,0.35,USD
SCHW,Charles Schwab Corp,10/16/2023,9/30/2023,0.77,USD
SCI,Service Corp International,10/30/2023,9/30/2023,0.72,USD
SCIA,SCIA,10/26/2023,9/30/2023,,USD
SCIE,SCIE,11/29/2023,9/30/2023,0,USD
SCKT,Socket Mobile Inc,10/25/2023,9/30/2023,-0.07,USD
SCL,Stepan Company,10/17/2023,9/30/2023,0.85,USD
SCM,Stellus Capital Investment Corp,11/1/2023,9/30/2023,0.47,USD
SCMWY,SCMWY,11/2/2023,9/30/2023,0.9742,CHF
SCND,SCND,11/13/2023,9/30/2023,,USD
SCOR,Comscore Inc,11/6/2023,9/30/2023,-0.04,USD
SCPH,scPharmaceuticals Inc,11/7/2023,9/30/2023,-0.36,USD
SCPL,Sciplay Corp - Class A,11/7/2023,9/30/2023,0.23,USD
SCPS,SCPS,11/29/2023,9/30/2023,0,USD
SCRCQ,SCRCQ,11/29/2023,9/30/2023,0,USD
SCRYY,SCRYY,11/10/2023,9/30/2023,0.1022,EUR
SCS,Steelcase Inc - Class A,12/18/2023,11/30/2023,0.21,USD
SCSC,Scansource Inc,11/6/2023,9/30/2023,0.91,USD
SCTL,Societal CDMO Inc,11/7/2023,9/30/2023,-0.02,USD
SCU,Sculptor Capital Management Inc - Class A,11/6/2023,9/30/2023,0.311,USD
SCUPF,SCUPF,11/6/2023,9/30/2023,,CAD
SCVL,Shoe Carnival Inc,11/14/2023,8/31/2023,,USD
SCVL,Shoe Carnival Inc,11/14/2023,10/31/2023,1.01,USD
SCWO,374Water Inc,10/28/2023,9/30/2023,,USD
SCWX,SecureWorks Corp - Class A,11/29/2023,10/31/2023,-0.07,USD
SCX,L.S. Starrett Co. - Class A,11/1/2023,9/30/2023,,USD
SCYX,Scynexis Inc,11/7/2023,9/30/2023,-0.14,USD
SCYYF,SCYYF,11/8/2023,9/30/2023,,USD
SCZC,SCZC,10/18/2023,9/30/2023,,USD
SD,Sandridge Energy Inc New,10/31/2023,9/30/2023,,USD
SDC,Smiledirectclub Inc - Class A,11/6/2023,9/30/2023,-0.08,USD
SDGR,Schrodinger Inc,11/1/2023,9/30/2023,-0.73,USD
SDIG,Stronghold Digital Mining Inc - Class A,11/7/2023,9/30/2023,-0.27,USD
SDOT,Sadot Group Inc,11/8/2023,9/30/2023,-0.01,USD
SDPI,Superior Drilling Products Inc,11/9/2023,9/30/2023,0.02,USD
SDRL,Seadrill Ltd,11/14/2023,9/30/2023,0.8523,USD
SDVKY,SDVKY,10/23/2023,9/30/2023,0.3222,SEK
SDXAY,SDXAY,10/26/2023,8/31/2023,0,EUR
SE,Sea Ltd,11/13/2023,9/30/2023,0.22,USD
SEAC,Seachange International Inc,9/27/2023,7/31/2023,-0.55,USD
SEAC,Seachange International Inc,12/11/2023,10/31/2023,,USD
SEAS,SeaWorld Entertainment Inc,11/7/2023,9/30/2023,2.01,USD
SEAT,Vivid Seats Inc - Class A,11/13/2023,9/30/2023,0.0512,USD
SEB,Seaboard Corp,10/30/2023,9/30/2023,,USD
SEBC,SEBC,11/14/2023,9/30/2023,,USD
SEBFF,SEBFF,10/30/2023,8/31/2023,,USD
SECO,Secoo Holding Ltd,9/25/2023,6/30/2023,,CNY
SECUF,SECUF,12/18/2023,9/30/2023,,CAD
SECYF,SECYF,11/1/2023,9/30/2023,,CAD
SEDG,Solaredge Technologies Inc,11/6/2023,9/30/2023,1.78,USD
SEE,Sealed Air Corp,10/30/2023,9/30/2023,0.64,USD
SEEL,Seelos Therapeutics Inc,11/3/2023,9/30/2023,-0.0703,USD
SEER,Seer Inc - Class A,11/6/2023,9/30/2023,-0.39,USD
SEGI,SEGI,11/14/2023,9/30/2023,0,USD
SEIC,SEI Investments Company,10/24/2023,9/30/2023,0.89,USD
SEII,SEII,11/17/2023,9/30/2023,,USD
SEKEY,SEKEY,11/1/2023,9/30/2023,0.191,JPY
SELB,Selecta Biosciences Inc,11/1/2023,9/30/2023,-0.06,USD
SELF,Global Self Storage Inc,11/6/2023,9/30/2023,0.06,USD
SEM,Select Medical Holdings Corporation,11/1/2023,9/30/2023,0.41,USD
SEMR,SEMrush Holdings Inc - Class A,11/13/2023,9/30/2023,0.02,USD
SENEA,Seneca Foods Corp - Class A,11/7/2023,9/30/2023,,USD
SENEB,Seneca Foods Corp - Class B,11/8/2023,9/30/2023,0,USD
SENR,SENR,11/21/2023,9/30/2023,,USD
SENS,Senseonics Holdings Inc,11/6/2023,9/30/2023,-0.03,USD
SEOAY,SEOAY,10/24/2023,9/30/2023,0.0055,EUR
SERA,Sera Prognostics Inc Class A,11/8/2023,9/30/2023,-0.3528,USD
SES,SES AI Corporation - Class A,11/8/2023,9/30/2023,-0.0698,USD
SESN,SESN,11/6/2023,9/30/2023,,USD
SEUSF,SEUSF,11/28/2023,9/30/2023,,CAD
SEVCQ,SEVCQ,12/2/2023,9/30/2023,,EUR
SEVN,Seven Hills Realty Trust .,10/24/2023,9/30/2023,0.36,USD
SEZL,Sezzle Inc,10/30/2023,9/30/2023,0.38,USD
SEZNL,SEZNL,10/30/2023,9/30/2023,0.38,USD
SF,Stifel Financial Corp,10/24/2023,9/30/2023,1.44,USD
SFBC,Sound Financial Bancorp Inc,10/23/2023,9/30/2023,,USD
SFBS,ServisFirst Bancshares Inc,10/16/2023,9/30/2023,0.95,USD
SFDL,SFDL,10/30/2023,9/30/2023,,USD
SFE,Safeguard Scientifics Inc,11/1/2023,9/30/2023,,USD
SFIX,Stitch Fix Inc - Class A,12/4/2023,10/31/2023,-0.25,USD
SFL,SFL Corporation Ltd,11/22/2023,9/30/2023,0.1886,USD
SFM,Sprouts Farmers Market Inc,11/6/2023,9/30/2023,0.62,USD
SFNC,Simmons First National Corp - Class A,10/23/2023,9/30/2023,0.35,USD
SFRX,SFRX,11/13/2023,9/30/2023,,USD
SFST,Southern First Bancshares Inc,10/23/2023,9/30/2023,0.32,USD
SFT,Shift Technologies Inc - Class A,11/6/2023,9/30/2023,-0.47,USD
SFTBF,SFTBF,11/6/2023,9/30/2023,40.1,JPY
SFTBY,SFTBY,11/6/2023,9/30/2023,0.1436,JPY
SG,Sweetgreen Inc - Class A,11/9/2023,9/30/2023,-0.15,USD
SGA,Saga Communications Inc - Class A,11/1/2023,9/30/2023,0.47,USD
SGAMY,SGAMY,11/2/2023,9/30/2023,0.0618,JPY
SGAPY,SGAPY,11/9/2023,9/30/2023,0.2741,SGD
SGBX,Safe & Green Holdings Corp,11/13/2023,9/30/2023,-0.36,USD
SGC,Superior Group of Companies Inc.,11/6/2023,9/30/2023,0.11,USD
SGEN,Seagen Inc,10/25/2023,9/30/2023,-0.79,USD
SGFY,SGFY,11/6/2023,9/30/2023,,USD
SGH,SMART Global Holdings Inc,10/12/2023,8/31/2023,0.45,USD
SGHC,Super Group (SGHC) Ltd,11/21/2023,9/30/2023,0.0133,EUR
SGHIY,SGHIY,11/29/2023,9/30/2023,0,HKD
SGHT,Sight Sciences Inc,11/9/2023,9/30/2023,-0.2896,USD
SGIOY,SGIOY,10/30/2023,9/30/2023,0.1682,JPY
SGLDF,SGLDF,11/10/2023,9/30/2023,,CAD
SGLY,Singularity Future Technology Ltd,11/10/2023,9/30/2023,0,USD
SGMA,Sigmatron International Inc,12/7/2023,10/31/2023,,USD
SGML,Sigma Lithium Corporation,11/15/2023,9/30/2023,1.25,CAD
SGMO,Sangamo Therapeutics Inc,11/1/2023,9/30/2023,-0.32,USD
SGMT,Sagimet Biosciences Inc - Class A,11/29/2023,9/30/2023,-0.99,USD
SGNLF,SGNLF,10/30/2023,9/30/2023,,CAD
SGPYY,SGPYY,11/22/2023,9/30/2023,0,USD
SGQRF,SGQRF,11/13/2023,9/30/2023,,USD
SGRP,Spar Group Inc,11/13/2023,9/30/2023,0.01,USD
SGRY,Surgery Partners Inc,11/6/2023,9/30/2023,0.17,USD
SGSOY,SGSOY,10/20/2023,9/30/2023,0,CHF
SGSVF,SGSVF,11/6/2023,9/30/2023,,CAD
SGTX,Sigilon Therapeutics Inc,11/8/2023,9/30/2023,-3.28,USD
SGU,Star Group L.P.,12/5/2023,9/30/2023,,USD
SHAK,Shake Shack Inc - Class A,11/1/2023,9/30/2023,0.1,USD
SHASF,SHASF,11/7/2023,9/30/2023,,USD
SHBI,Shore Bancshares Inc,10/25/2023,9/30/2023,0.35,USD
SHC,Sotera Health Company,10/31/2023,9/30/2023,0.2,USD
SHCAY,SHCAY,11/3/2023,9/30/2023,0.0094,JPY
SHCMF,SHCMF,10/31/2023,8/31/2023,,CAD
SHCO,Soho House & Co Inc Class A,11/14/2023,9/30/2023,-0.1,USD
SHCR,Sharecare Inc - Class A,11/8/2023,9/30/2023,-0.07,USD
SHEL,Shell Plc ADR (Representing - ),11/2/2023,9/30/2023,1.66,USD
SHEN,Shenandoah Telecommunications Company,10/31/2023,9/30/2023,-0.01,USD
SHERF,SHERF,10/31/2023,9/30/2023,,CAD
SHG,Shinhan Financial Group Co. Ltd,10/24/2023,9/30/2023,1.91,USD
SHGDF,SHGDF,11/8/2023,9/30/2023,,CAD
SHIP,Seanergy Maritime Holdings Corp,11/28/2023,9/30/2023,,USD
SHLS,Shoals Technologies Group Inc - Class A,11/13/2023,9/30/2023,0.15,USD
SHMP,SHMP,11/14/2023,9/30/2023,,USD
SHO,Sunstone Hotel Investors Inc,11/6/2023,9/30/2023,0.04,USD
SHOO,Steven Madden Ltd,10/31/2023,9/30/2023,0.86,USD
SHOP,Shopify Inc - Class A,10/25/2023,9/30/2023,0.14,USD
SHOT,Safety Shot Inc Com,11/13/2023,9/30/2023,0,USD
SHPND,SHPND,9/26/2023,7/31/2023,,CAD
SHPND,SHPND,12/20/2023,10/31/2023,,CAD
SHPNF,SHPNF,9/26/2023,7/31/2023,,CAD
SHPNF,SHPNF,12/20/2023,10/31/2023,,CAD
SHVLF,SHVLF,12/5/2023,10/31/2023,,CAD
SHW,Sherwin-Williams Company,10/23/2023,9/30/2023,2.75,USD
SHWZ,SHWZ,11/7/2023,9/30/2023,-0.13,USD
SHYF,Shyft Group Inc (The),10/25/2023,9/30/2023,0.12,USD
SI,SI,10/16/2023,9/30/2023,0.2,USD
SIBN,SI-BONE Inc,11/6/2023,9/30/2023,-0.34,USD
SICP,SICP,10/16/2023,9/30/2023,0.2,USD
SID,Companhia Siderurgica Nacional,11/8/2023,9/30/2023,0.0699,USD
SIDU,Sidus Space Inc - Class A,11/13/2023,9/30/2023,-0.05,USD
SIEB,Siebert Financial Corp,11/13/2023,9/30/2023,,USD
SIEGY,SIEGY,11/16/2023,9/30/2023,1.36,EUR
SIEN,Sientra Inc,11/8/2023,9/30/2023,-0.74,USD
SIF,SIFCO Industries Inc,12/20/2023,9/30/2023,,USD
SIFY,Sify Technologies Ltd,10/19/2023,9/30/2023,0.01,INR
SIG,Signet Jewelers Ltd,12/4/2023,11/30/2023,0.19,USD
SIGA,SIGA Technologies Inc,11/1/2023,9/30/2023,,USD
SIGI,Selective Insurance Group Inc,10/31/2023,9/30/2023,1.54,USD
SIGL,SIGL,11/2/2023,9/30/2023,,USD
SII,Sprott Inc,11/2/2023,9/30/2023,0.38,USD
SILC,Silicom Ltd,10/30/2023,9/30/2023,0.29,USD
SILK,Silk Road Medical Inc,11/6/2023,9/30/2023,-0.34,USD
SILO,SILO Pharma Inc,11/29/2023,9/30/2023,-0.31,USD
SILV,SilverCrest Metals Inc,11/13/2023,9/30/2023,0.13,USD
SIM,Grupo Simec S.A.B. de C.V.,10/27/2023,9/30/2023,0.5416,MXN
SIMO,Silicon Motion Technology Corp,10/30/2023,9/30/2023,0.6,USD
SIMPQ,SIMPQ,11/9/2023,10/31/2023,0,USD
SINC,SINC,11/17/2023,9/30/2023,,USD
SING,SING,11/13/2023,9/30/2023,,USD
SINT,SINTX Technologies Inc,11/13/2023,9/30/2023,-0.76,USD
SIOX,Sio Gene Therapies Inc,11/8/2023,9/30/2023,-0.01,USD
SIRE,SIRE,10/26/2023,9/30/2023,,USD
SIRI,Sirius XM Holdings Inc,10/30/2023,9/30/2023,0.08,USD
SISI,Shineco Inc,9/26/2023,6/30/2023,,USD
SISI,Shineco Inc,11/9/2023,9/30/2023,,USD
SISXF,SISXF,10/31/2023,9/30/2023,,CAD
SITC,SITE Centers Corp,10/23/2023,9/30/2023,0.01,USD
SITE,SiteOne Landscape Supply Inc,10/31/2023,9/30/2023,1.39,USD
SITKF,SITKF,11/27/2023,9/30/2023,,CAD
SITM,SiTime Corp,10/31/2023,9/30/2023,-0.08,USD
SITOQ,SITOQ,11/17/2023,9/30/2023,0,USD
SIVB,SIVB,10/19/2023,9/30/2023,,USD
SIVBQ,SIVBQ,10/19/2023,9/30/2023,4.61,USD
SIX,Six Flags Entertainment Corp,11/8/2023,9/30/2023,1.51,USD
SJ,Scienjoy Holding Corporation - Class A,12/11/2023,9/30/2023,,CNY
SJI,SJI,10/31/2023,9/30/2023,,USD
SJM,J.M. Smucker Company,11/20/2023,10/31/2023,2.47,USD
SJR,SJR,11/27/2023,8/31/2023,,CAD
SJT,San Juan Basin Royalty Trust,11/13/2023,9/30/2023,,USD
SJW,SJW Group,10/25/2023,9/30/2023,0.96,USD
SKE,Skeena Resources Ltd,11/8/2023,9/30/2023,,CAD
SKFRY,SKFRY,10/27/2023,9/30/2023,0.4047,SEK
SKHHY,SKHHY,11/9/2023,9/30/2023,0,AUD
SKHSY,SKHSY,12/8/2023,10/31/2023,0.5048,JPY
